emp_no,title,last_name,first_name,to_date
13451,Senior Staff,Weiland,Gretta,9999-01-01
17160,Senior Engineer,Montemayor,Shay,9999-01-01
493671,Senior Staff,Chiola,Mikhail,9999-01-01
270704,Engineer,Leivant,Rosella,9999-01-01
426807,Senior Engineer,Pramanik,Maik,9999-01-01
37910,Assistant Engineer,Danley,Kwangyoen,9999-01-01
260393,Engineer,Matheson,Jongsuk,9999-01-01
497928,Engineer,Deville,Carrsten,9999-01-01
33696,Engineer,Famili,Danny,9999-01-01
66198,Senior Staff,Edelhoff,Seongbin,9999-01-01
460853,Senior Staff,Stasinski,Guther,9999-01-01
450878,Engineer,Cannata,Djelloul,9999-01-01
250218,Engineer,Zongker,Uriel,9999-01-01
220428,Engineer,Ranft,Ult,9999-01-01
435623,Staff,Demos,Paraskevi,9999-01-01
497316,Staff,Guting,Gonzalo,9999-01-01
417555,Senior Engineer,Coors,Zejun,9999-01-01
289172,Engineer,Angiulli,Valeska,9999-01-01
493182,Engineer,Staelin,Tze,9999-01-01
93085,Senior Staff,Parhami,Evgueni,9999-01-01
460046,Senior Engineer,Codenie,Domenick,9999-01-01
283805,Senior Engineer,Kroha,Yechezkel,9999-01-01
210097,Senior Engineer,Bernatsky,Hercules,9999-01-01
103332,Senior Engineer,Guerreiro,Zhanqiu,9999-01-01
93416,Staff,Flowers,Naftaly,9999-01-01
491719,Staff,Collette,Steen,9999-01-01
206848,Engineer,Raney,Pintsang,9999-01-01
291865,Senior Engineer,Hartvigsen,Gritta,9999-01-01
426289,Assistant Engineer,Maginnis,Ute,9999-01-01
56732,Staff,Sudkamp,Uma,9999-01-01
204747,Assistant Engineer,Stenning,Zita,9999-01-01
400571,Staff,Iacovou,Stafford,9999-01-01
45698,Staff,Melichar,Sanjoy,9999-01-01
488806,Senior Engineer,Ranon,Huican,9999-01-01
29573,Staff,Linnainmaa,Kwangsub,9999-01-01
48243,Senior Engineer,Riesenhuber,Juyoung,9999-01-01
236732,Senior Engineer,Thiria,Gladys,9999-01-01
225515,Senior Staff,Herber,Jenwei,9999-01-01
65490,Engineer,Wixon,Xiaobin,9999-01-01
220004,Senior Staff,Karnin,Erzsebet,9999-01-01
107748,Staff,Picht,Serap,9999-01-01
404542,Engineer,Pellegrinelli,Kellyn,9999-01-01
64761,Technique Leader,Fujisaki,Dekang,9999-01-01
23963,Engineer,Soloway,Goo,9999-01-01
200700,Staff,Ducloy,Krister,9999-01-01
445772,Engineer,Oehlmann,Tuval,9999-01-01
446439,Senior Engineer,Kuszyk,Marko,9999-01-01
58238,Staff,Farris,Bartek,9999-01-01
428732,Senior Engineer,Malabarba,Adamantios,9999-01-01
474895,Senior Staff,Hertweck,Michaela,9999-01-01
435566,Senior Engineer,Kawashima,Licheng,9999-01-01
74851,Staff,Ratzlaff,Takanari,9999-01-01
436693,Senior Staff,Sherertz,JoAnna,9999-01-01
235740,Senior Staff,Baer,Arco,9999-01-01
200380,Engineer,Kriebel,Foong,9999-01-01
99927,Engineer,Luck,Bernardo,9999-01-01
15248,Senior Staff,Baar,Edwin,9999-01-01
491486,Engineer,Antonisse,Amabile,9999-01-01
487709,Engineer,Vasanthakumar,Sanjai,9999-01-01
473530,Senior Staff,Schrift,Chenye,9999-01-01
244860,Assistant Engineer,Salverda,Florina,9999-01-01
274283,Staff,Sherertz,Takahira,9999-01-01
212367,Engineer,Krider,Khatoun,9999-01-01
476222,Senior Staff,Mellouli,Kristian,9999-01-01
436792,Staff,Luca,Taizo,9999-01-01
106048,Senior Engineer,Schlumberger,Urs,9999-01-01
298665,Senior Staff,Vickson,Hongzhu,9999-01-01
405283,Engineer,Schueller,Munehiko,9999-01-01
284530,Senior Engineer,Borstler,Almudena,9999-01-01
264663,Engineer,Stenning,Martial,9999-01-01
429988,Senior Staff,Riexinger,Jacopo,9999-01-01
436869,Senior Engineer,Barinka,Billie,9999-01-01
429974,Staff,Doering,Udo,9999-01-01
417583,Senior Staff,Gischer,Jamaludin,9999-01-01
225652,Engineer,Seiwald,Along,9999-01-01
77102,Staff,Hettesheimer,Gad,9999-01-01
484480,Senior Staff,Salvesen,Doohun,9999-01-01
436842,Senior Engineer,Krzyzanowski,Tomofumi,9999-01-01
12413,Senior Engineer,Gadepally,Hugh,9999-01-01
451230,Senior Staff,Taubman,Dipankar,9999-01-01
37060,Staff,Morrey,Somnath,9999-01-01
88770,Senior Staff,Mukaidono,Jaroslava,9999-01-01
17163,Senior Engineer,Papsdorf,Yurii,9999-01-01
85256,Engineer,Kroha,Odinaldo,9999-01-01
433873,Engineer,Alpin,Uwe,9999-01-01
84138,Engineer,Maginnis,Jovan,9999-01-01
209719,Engineer,DuBourdieux,Serap,9999-01-01
237497,Staff,Stavenow,Turgut,9999-01-01
448124,Senior Staff,Roohalamini,Hongzhu,9999-01-01
269936,Senior Staff,Bratsberg,Cathie,9999-01-01
60303,Senior Staff,Solares,Billur,9999-01-01
434278,Engineer,Binding,Sedat,9999-01-01
23196,Staff,Cheshire,Sahrah,9999-01-01
77081,Senior Staff,Fritzsche,Rance,9999-01-01
494627,Senior Engineer,Schmittgen,Ramalingam,9999-01-01
448025,Staff,Rosis,Vitaly,9999-01-01
298704,Senior Staff,Bach,Cedric,9999-01-01
291385,Staff,Anandan,Khun,9999-01-01
289732,Engineer,Hammerschmidt,Jayson,9999-01-01
496390,Staff,Menhoudj,Tsz,9999-01-01
458017,Senior Staff,Pellegrinelli,Sampalli,9999-01-01
244130,Staff,Swab,Mingzeng,9999-01-01
489389,Senior Engineer,Bonifati,Claude,9999-01-01
477566,Staff,Gelosh,Anwar,9999-01-01
256728,Senior Staff,Huxford,Sajjan,9999-01-01
211361,Staff,Candan,Garnet,9999-01-01
215966,Assistant Engineer,Angot,Kayoko,9999-01-01
239499,Staff,Zedlitz,Bouchung,9999-01-01
476596,Senior Staff,Kaminger,Lijie,9999-01-01
271754,Senior Staff,Gente,Kenroku,9999-01-01
84098,Staff,Merle,Shalesh,9999-01-01
479432,Engineer,England,Abdelwaheb,9999-01-01
29739,Senior Engineer,Comyn,Danil,9999-01-01
238302,Senior Staff,Kushnir,Yishay,9999-01-01
31122,Engineer,Ghemri,Remko,9999-01-01
260642,Senior Staff,Kemmerer,Xianlong,9999-01-01
457450,Senior Staff,Bael,Jinya,9999-01-01
57603,Senior Engineer,Frezza,Arunas,9999-01-01
457392,Senior Engineer,Terlouw,Taisook,9999-01-01
79409,Senior Engineer,Pluym,Kayoko,9999-01-01
211250,Engineer,Luca,Paloma,9999-01-01
41554,Staff,Halloran,Rajmohan,9999-01-01
480432,Senior Staff,Akiyama,Domenick,9999-01-01
248572,Staff,Fetvedt,Filipp,9999-01-01
488751,Senior Staff,Uludag,Paris,9999-01-01
63367,Senior Engineer,Bondorf,Hatim,9999-01-01
449920,Senior Engineer,Koblick,Domenico,9999-01-01
499714,Senior Staff,Bauknecht,Seongbae,9999-01-01
456989,Engineer,Sooriamurthi,Jinpo,9999-01-01
251921,Senior Engineer,Mellouli,Fusako,9999-01-01
203405,Senior Staff,Giaccio,Alper,9999-01-01
488141,Senior Engineer,Hambrick,Kristen,9999-01-01
245182,Senior Engineer,Perfilyeva,Arup,9999-01-01
434023,Senior Staff,Worfolk,Kristian,9999-01-01
205611,Senior Staff,Plump,Ramya,9999-01-01
12122,Engineer,Krone,Satoru,9999-01-01
486820,Engineer,Velardi,Basant,9999-01-01
98212,Engineer,Slutz,Sham,9999-01-01
96689,Engineer,Roohalamini,Emdad,9999-01-01
59917,Senior Staff,Majewski,Aris,9999-01-01
210571,Staff,Peot,Hirochika,9999-01-01
28753,Senior Staff,Lichtner,Leaf,9999-01-01
36272,Senior Engineer,Alencar,Valeri,9999-01-01
244021,Senior Staff,Taubenfeld,Sungwon,9999-01-01
201974,Senior Engineer,Georgakopoulos,Yuchang,9999-01-01
407545,Engineer,Danlos,Elliott,9999-01-01
59783,Staff,Raczkowsky,Volkmar,9999-01-01
23172,Staff,Birjandi,Kazuhide,9999-01-01
39134,Engineer,Vidal,Reinhard,9999-01-01
238967,Senior Engineer,Jansen,Fei,9999-01-01
253381,Staff,Henders,Berto,9999-01-01
436693,Staff,Sherertz,JoAnna,9999-01-01
14879,Senior Engineer,Sigstam,Anyuan,9999-01-01
69544,Senior Staff,Falster,Flemming,9999-01-01
224253,Senior Staff,Monkewich,Conal,9999-01-01
425608,Senior Staff,Ratnakar,Krisda,9999-01-01
87856,Senior Staff,Erol,Lunjin,9999-01-01
459056,Staff,Decleir,Jeanne,9999-01-01
450086,Staff,Baer,Stamatina,9999-01-01
73756,Senior Engineer,Strooper,Moni,9999-01-01
249222,Senior Engineer,Srimani,Sverrir,9999-01-01
274251,Staff,Kadhim,Heon,9999-01-01
218494,Senior Engineer,Bultermann,Ronghao,9999-01-01
40018,Engineer,Beidas,Yongmao,9999-01-01
279804,Senior Staff,Camurati,Sugwoo,9999-01-01
222768,Engineer,Beetstra,Shimshon,9999-01-01
37620,Senior Staff,Morton,Xinyu,9999-01-01
489368,Technique Leader,Parascandalo,Tianruo,9999-01-01
485777,Staff,Siepmann,Piyush,9999-01-01
490183,Technique Leader,Hegner,Guozhong,9999-01-01
253417,Senior Staff,Kalorkoti,Irene,9999-01-01
75568,Senior Engineer,Meszaros,Susanta,9999-01-01
47148,Senior Engineer,Baezner,Makato,9999-01-01
412818,Staff,Marchesini,Wonhee,9999-01-01
19259,Senior Engineer,Pelc,Anoosh,9999-01-01
494783,Senior Engineer,Swab,Yunming,9999-01-01
434274,Engineer,Katalagarianos,Turgut,9999-01-01
275703,Senior Engineer,Unni,Panayotis,9999-01-01
231425,Engineer,DuCasse,Danai,9999-01-01
415749,Staff,Nittel,Ravishankar,9999-01-01
223407,Senior Staff,Rande,Susuma,9999-01-01
60825,Senior Staff,Nitto,Berna,9999-01-01
413914,Senior Engineer,Covnot,Rajmohan,9999-01-01
69625,Staff,Taneja,Remmert,9999-01-01
423468,Engineer,Heuser,Leandro,9999-01-01
90648,Senior Staff,Bottner,Christoper,9999-01-01
35365,Senior Staff,Quadeer,Divier,9999-01-01
214823,Engineer,Azulay,Aleksandar,9999-01-01
19209,Staff,Encarnacion,Berhard,9999-01-01
225464,Engineer,Vieth,Tetsurou,9999-01-01
449880,Senior Engineer,Ermel,Charlene,9999-01-01
58678,Senior Engineer,Zwicker,Vivian,9999-01-01
106743,Engineer,Erez,Alselm,9999-01-01
21044,Senior Engineer,Rajala,Mack,9999-01-01
237474,Senior Engineer,Poulakidas,Tetsurou,9999-01-01
104361,Senior Engineer,Msuda,Zhongwei,9999-01-01
69897,Staff,Kamber,Stamatina,9999-01-01
499920,Senior Staff,Murtagh,Christ,9999-01-01
240062,Senior Engineer,Maquelin,Lucian,9999-01-01
475681,Senior Engineer,Kinley,Dinkar,9999-01-01
273935,Engineer,Gils,Heng,9999-01-01
454816,Staff,Pavlopoulou,Mari,9999-01-01
60465,Staff,Gischer,Nalini,9999-01-01
462706,Staff,VanScheik,Caolyn,9999-01-01
89640,Senior Staff,Muhling,Sreekrishna,9999-01-01
31650,Staff,Savasere,Neven,9999-01-01
449111,Senior Engineer,Scharstein,Syozo,9999-01-01
463529,Senior Engineer,Kusakabe,Inderjeet,9999-01-01
92535,Staff,Pero,Sarita,9999-01-01
85910,Senior Staff,Lemarechal,Nishit,9999-01-01
446223,Staff,Perin,Gay,9999-01-01
39409,Engineer,Leslie,Zhilian,9999-01-01
288617,Engineer,Beeson,Tsutomu,9999-01-01
283536,Engineer,Marwedel,Yongqiao,9999-01-01
61782,Assistant Engineer,Piancastelli,Guadalupe,9999-01-01
29719,Staff,Takkinen,Sumant,9999-01-01
462510,Engineer,Barvinok,Kshitij,9999-01-01
472808,Senior Engineer,Landherr,Duangkaew,9999-01-01
258129,Engineer,Heping,Doohun,9999-01-01
498163,Senior Staff,Waschkowski,Rosita,9999-01-01
498559,Senior Staff,Hertweck,Lech,9999-01-01
272781,Engineer,Shinomoto,Kwan,9999-01-01
224612,Senior Staff,Munck,Marsha,9999-01-01
422696,Staff,Botman,Debatosh,9999-01-01
413337,Senior Staff,Schaft,Moty,9999-01-01
208886,Senior Staff,Isaac,Huan,9999-01-01
240055,Senior Engineer,Kumaresan,Bernice,9999-01-01
403831,Staff,Thimonier,Arunas,9999-01-01
406625,Senior Staff,Vesna,Aron,9999-01-01
202727,Engineer,Constantine,Fumiyo,9999-01-01
209674,Engineer,Kroft,Krassimir,9999-01-01
419002,Senior Staff,Felcyn,Falguni,9999-01-01
483094,Senior Engineer,Servieres,Waiman,9999-01-01
482024,Engineer,Hofting,Byong,9999-01-01
219994,Staff,Broomell,Akemi,9999-01-01
417751,Engineer,Perelgut,Saddek,9999-01-01
299091,Senior Engineer,Angel,Kinh,9999-01-01
74690,Senior Engineer,Streit,Kristin,9999-01-01
441229,Staff,Rosis,Nobuyoshi,9999-01-01
250934,Assistant Engineer,Buchter,Jingling,9999-01-01
48646,Staff,Luby,Owen,9999-01-01
459691,Technique Leader,Brodal,Munenori,9999-01-01
45634,Senior Engineer,Ghemri,Barry,9999-01-01
297188,Engineer,Impagliazzo,Chaoyi,9999-01-01
216423,Senior Engineer,Lorcy,Boaz,9999-01-01
30226,Engineer,Reghbati,Shiv,9999-01-01
442167,Senior Engineer,Vigier,Mohamadou,9999-01-01
261458,Technique Leader,Swiss,Eberhardt,9999-01-01
498211,Senior Engineer,Serra,Jasminko,9999-01-01
418766,Senior Engineer,Viele,Mana,9999-01-01
431869,Engineer,Collette,Dietrich,9999-01-01
59250,Technique Leader,Arlazarov,Toong,9999-01-01
478318,Senior Staff,Swiler,Ingmar,9999-01-01
463397,Senior Staff,Kenevan,Gay,9999-01-01
403222,Senior Engineer,Henseler,Martial,9999-01-01
283601,Senior Engineer,Cunliffe,Uno,9999-01-01
270874,Senior Engineer,Terlouw,Vitaly,9999-01-01
406180,Staff,Stamatiou,Nagui,9999-01-01
227249,Senior Staff,Erni,Hideyuki,9999-01-01
459416,Senior Engineer,Joslin,Niclas,9999-01-01
421244,Senior Staff,Ladret,Ortrun,9999-01-01
252426,Engineer,Rijckaert,Poornachandra,9999-01-01
52593,Senior Staff,Lichtman,Shridhar,9999-01-01
72387,Engineer,Zeilberger,Taiji,9999-01-01
277655,Technique Leader,Setia,Kien,9999-01-01
35226,Engineer,Felcyn,Byong,9999-01-01
240407,Senior Staff,Gilg,Jaewoo,9999-01-01
202996,Senior Staff,Hutter,Tze,9999-01-01
60620,Engineer,Lukaszewicz,Dhritiman,9999-01-01
19621,Engineer,Albarhamtoshy,Radhakrishnan,9999-01-01
235594,Senior Engineer,Heemskerk,Yannik,9999-01-01
97194,Senior Engineer,Ozery,Dannz,9999-01-01
107500,Staff,Masada,Karoline,9999-01-01
100787,Staff,Sury,Ewing,9999-01-01
28487,Staff,Alblas,Ziva,9999-01-01
200797,Senior Engineer,Kilgore,Pragnesh,9999-01-01
400759,Senior Engineer,Merel,Navid,9999-01-01
251261,Senior Staff,McAffer,Suzette,9999-01-01
408317,Engineer,Unno,Roselyn,9999-01-01
436645,Engineer,Pouyioutas,Gil,9999-01-01
424262,Senior Staff,Trelles,Krassimir,9999-01-01
419336,Staff,Bahr,Peer,9999-01-01
29389,Senior Staff,Swist,Takushi,9999-01-01
295573,Technique Leader,Ramsay,Macha,9999-01-01
43348,Engineer,Gonthier,Berry,9999-01-01
26043,Staff,Zielinski,Ortrun,9999-01-01
251268,Staff,Morrey,Gor,9999-01-01
18933,Senior Engineer,Panienski,Barun,9999-01-01
482672,Senior Engineer,Molenaar,Ymte,9999-01-01
94342,Senior Engineer,Demizu,Ramalingam,9999-01-01
420054,Engineer,Iivonen,Arif,9999-01-01
294045,Senior Staff,Shumilov,Sashi,9999-01-01
217955,Engineer,Cairo,Marit,9999-01-01
107145,Staff,Zielinski,Munehiko,9999-01-01
60072,Staff,Luke,Dekang,9999-01-01
492341,Senior Staff,Menhardt,Odysseas,9999-01-01
24029,Senior Staff,Maksimenko,Heekeun,9999-01-01
220237,Staff,Renear,Nalini,9999-01-01
84686,Senior Engineer,Vieri,Rosli,9999-01-01
71220,Engineer,Peek,Nadjib,9999-01-01
475394,Assistant Engineer,Ramaiah,Gully,9999-01-01
105131,Engineer,Sidou,Sandeepan,9999-01-01
424570,Senior Staff,Klyachko,Gil,9999-01-01
422389,Senior Engineer,Suwa,Ramachenga,9999-01-01
205963,Engineer,Curless,Yechiam,9999-01-01
93273,Senior Staff,Schwartzbauer,Eberhardt,9999-01-01
36916,Staff,Danlos,Aleksandar,9999-01-01
458257,Engineer,Sabnani,Kayoko,9999-01-01
402430,Senior Staff,Ernst,Atreye,9999-01-01
473178,Senior Staff,Verhoeff,Mototsugu,9999-01-01
27396,Senior Engineer,Zykh,Brendon,9999-01-01
218763,Senior Staff,Danecki,Tesuro,9999-01-01
283096,Senior Staff,Azulay,Khosrow,9999-01-01
49758,Senior Engineer,Callaway,Radoslaw,9999-01-01
53640,Staff,Coorg,Toshimi,9999-01-01
247256,Senior Staff,Reutenauer,Patricio,9999-01-01
15343,Senior Engineer,Luce,Chaosheng,9999-01-01
29133,Senior Staff,Peck,Rafael,9999-01-01
484319,Senior Engineer,Siprelle,Younwoo,9999-01-01
263074,Senior Engineer,Schapire,Masadi,9999-01-01
75755,Engineer,Mullainathan,Harjit,9999-01-01
217109,Senior Engineer,Ossenbruggen,Arra,9999-01-01
207448,Senior Staff,Dredge,Kristof,9999-01-01
51738,Senior Engineer,Norsworthy,Guenter,9999-01-01
405203,Senior Engineer,Panienski,Muneo,9999-01-01
467112,Senior Staff,Eppinger,Tsvetan,9999-01-01
409795,Senior Engineer,Callaway,Gift,9999-01-01
241389,Engineer,Sommen,Yishay,9999-01-01
481364,Staff,Klassen,Kazunori,9999-01-01
23220,Engineer,Back,Christoper,9999-01-01
244205,Staff,Hofting,Conor,9999-01-01
456675,Staff,Sethi,Adin,9999-01-01
270959,Engineer,Danley,Odysseas,9999-01-01
54775,Staff,Emden,Chinya,9999-01-01
83968,Engineer,Rando,Giap,9999-01-01
15082,Technique Leader,Zirintsis,Guadalupe,9999-01-01
496832,Senior Engineer,Wixon,Fen,9999-01-01
459767,Staff,Michaels,Badri,9999-01-01
30434,Technique Leader,Sury,Shay,9999-01-01
485754,Staff,Randi,Perla,9999-01-01
447127,Senior Engineer,Delaune,Shigeaki,9999-01-01
419621,Technique Leader,Marsiglia,Mong,9999-01-01
476396,Engineer,Alameldin,Gaurav,9999-01-01
51863,Engineer,Bennis,Idoia,9999-01-01
262190,Staff,Hofman,Marin,9999-01-01
273108,Senior Engineer,Murtafg,Zhiguo,9999-01-01
211214,Senior Engineer,Syang,Heeju,9999-01-01
29760,Senior Staff,Paludetto,Jinya,9999-01-01
54924,Staff,Krupka,Mayumi,9999-01-01
208227,Senior Staff,Merro,Bodo,9999-01-01
492472,Staff,Peyn,Youngkon,9999-01-01
239295,Staff,Orlowska,Pragnesh,9999-01-01
233834,Engineer,Mayerwieser,Guiseppe,9999-01-01
250819,Senior Staff,Huhdanpaa,Tommaso,9999-01-01
103621,Staff,Vidya,Yuqun,9999-01-01
437045,Senior Engineer,Yamaashi,Bojan,9999-01-01
32193,Senior Staff,Szmurlo,Margareta,9999-01-01
289350,Staff,Kabayashi,Xudong,9999-01-01
495219,Staff,Hambrick,Dinah,9999-01-01
426243,Senior Engineer,Cummings,Randi,9999-01-01
53871,Senior Staff,Hebert,Xudong,9999-01-01
488456,Staff,Vesna,Eran,9999-01-01
93509,Senior Engineer,Perl,Lijie,9999-01-01
34257,Engineer,Roisin,Xiaoqiang,9999-01-01
497001,Staff,Kaiser,Radhika,9999-01-01
37791,Engineer,Schaaf,Ebbe,9999-01-01
477584,Staff,Mateescu,Honesty,9999-01-01
478131,Senior Staff,Pettit,Navid,9999-01-01
451642,Senior Engineer,Hiyoshi,JoAnne,9999-01-01
10088,Staff,Syrzycki,Jungsoon,9999-01-01
70217,Senior Staff,Iivonen,Aksel,9999-01-01
48514,Technique Leader,Sadowsky,Dinah,9999-01-01
262243,Senior Staff,Buchter,Qunsheng,9999-01-01
220770,Staff,Eiron,Jayson,9999-01-01
25046,Engineer,Cyre,Mart,9999-01-01
417785,Senior Engineer,Ranst,Suebskul,9999-01-01
415468,Senior Engineer,Ciolek,Danny,9999-01-01
218560,Senior Staff,Ramamoorthy,Charmane,9999-01-01
486639,Engineer,Kolvik,Chirstian,9999-01-01
272118,Engineer,Ertl,Shigehiro,9999-01-01
53633,Senior Staff,Heinisuo,Masadi,9999-01-01
108850,Senior Staff,Honiden,Soenke,9999-01-01
400592,Staff,Swist,Monique,9999-01-01
431441,Staff,Sinicrope,Fumiyo,9999-01-01
256429,Senior Engineer,Kaiserswerth,Takahiro,9999-01-01
487525,Senior Staff,Buescher,Irena,9999-01-01
66589,Engineer,Yurov,Troy,9999-01-01
210678,Senior Engineer,Asmuth,Subbu,9999-01-01
299937,Engineer,Jansch,Guther,9999-01-01
233429,Senior Engineer,Kranzdorf,Marjo,9999-01-01
250532,Staff,Zongker,Masako,9999-01-01
236414,Senior Engineer,Barbanera,Shigehiro,9999-01-01
101270,Senior Staff,Nitto,Tsutomu,9999-01-01
218044,Staff,Veevers,Maia,9999-01-01
477370,Engineer,Badache,Odinaldo,9999-01-01
476933,Senior Staff,Kobara,Mayuri,9999-01-01
89969,Staff,Cappelletti,Conrado,9999-01-01
408956,Senior Staff,Zlotek,Claudi,9999-01-01
82566,Engineer,Portugali,Mary,9999-01-01
495836,Senior Engineer,Sommer,Tetsushi,9999-01-01
104670,Senior Engineer,Cappelletti,Tzvetan,9999-01-01
411447,Engineer,Bernick,Brewster,9999-01-01
242262,Senior Engineer,Przulj,Ziva,9999-01-01
230616,Engineer,Pluym,Paloma,9999-01-01
251709,Staff,Lorin,Dmitry,9999-01-01
106897,Staff,Chaudhury,Susanna,9999-01-01
285652,Senior Engineer,Gewali,Tomokazu,9999-01-01
28288,Senior Staff,Niizuma,Martijn,9999-01-01
43946,Senior Staff,Swist,Kankanahalli,9999-01-01
480194,Senior Staff,Seghrouchni,Izaskun,9999-01-01
496222,Senior Engineer,Esposito,Yaghout,9999-01-01
53674,Senior Staff,Babu,Mong,9999-01-01
287064,Engineer,Ratnaker,Kish,9999-01-01
464818,Engineer,Perez,Rasiah,9999-01-01
255908,Senior Engineer,Farris,Ashish,9999-01-01
459420,Engineer,Iisaku,Shietung,9999-01-01
445622,Senior Staff,Iisaka,Sasan,9999-01-01
223299,Staff,Bressoud,Doowon,9999-01-01
274761,Senior Engineer,Milicia,Jianwen,9999-01-01
59109,Engineer,Morrey,Tesuya,9999-01-01
438126,Senior Engineer,Krichel,Duke,9999-01-01
429272,Engineer,Benantar,DeForest,9999-01-01
277729,Staff,Nanard,Shirish,9999-01-01
202906,Assistant Engineer,Reinhard,Sanjay,9999-01-01
82422,Senior Staff,Falby,Tesuya,9999-01-01
204011,Senior Engineer,Massonet,Kazuhiko,9999-01-01
79442,Senior Staff,McClurg,Yannis,9999-01-01
205528,Engineer,Shiratori,Shichao,9999-01-01
236812,Senior Engineer,Azadmanesh,Xiaoheng,9999-01-01
401391,Senior Staff,Versino,Moriyoshi,9999-01-01
427321,Senior Engineer,Hutton,Arra,9999-01-01
408657,Engineer,Argence,Suvo,9999-01-01
443715,Engineer,Schonegge,Arif,9999-01-01
434004,Staff,Haddadi,Xiahua,9999-01-01
222536,Senior Staff,Merel,Feipei,9999-01-01
246100,Senior Engineer,Weedman,Barry,9999-01-01
225450,Senior Engineer,Famili,Jiann,9999-01-01
265462,Staff,Guardalben,Mara,9999-01-01
218655,Assistant Engineer,Lakshmanan,Kiyotoshi,9999-01-01
38879,Engineer,Morton,Tsz,9999-01-01
440056,Senior Engineer,Stanfel,Moni,9999-01-01
293790,Senior Engineer,Perez,Premsyl,9999-01-01
276053,Senior Staff,Lyonns,True,9999-01-01
247408,Engineer,Perez,Aamod,9999-01-01
257099,Senior Staff,Swan,Nevin,9999-01-01
202948,Staff,Bruckman,Haldon,9999-01-01
468979,Senior Engineer,Straney,Tomoyuki,9999-01-01
459757,Engineer,Chimia,Duri,9999-01-01
445283,Senior Engineer,Attimonelli,Dmitry,9999-01-01
453479,Senior Staff,Sudbeck,Zhensheng,9999-01-01
275980,Senior Staff,Ponthieu,Mostafa,9999-01-01
66247,Senior Engineer,Mitina,Aleksandar,9999-01-01
242586,Staff,Gulik,Xinglin,9999-01-01
236185,Senior Staff,Rosen,Waiman,9999-01-01
202144,Senior Engineer,Reutenauer,Atreye,9999-01-01
459854,Engineer,Kadhim,Filipp,9999-01-01
42488,Senior Staff,Menhardt,Angel,9999-01-01
57847,Staff,Kornatzky,Moon,9999-01-01
103939,Engineer,Begiun,Ugo,9999-01-01
205075,Engineer,Piveteau,Yunming,9999-01-01
52071,Staff,Milicic,Xianlong,9999-01-01
17066,Engineer,Ruther,Heping,9999-01-01
433828,Senior Engineer,Matzov,Elzbieta,9999-01-01
431281,Senior Staff,Guerreiro,Sukumar,9999-01-01
64575,Senior Staff,Sridhar,Pradeep,9999-01-01
54055,Senior Staff,Famili,Mitsuyuki,9999-01-01
459551,Staff,Jervis,Amalendu,9999-01-01
255877,Technique Leader,Spinelli,Shao,9999-01-01
223742,Technique Leader,Salvesen,Arlette,9999-01-01
67967,Assistant Engineer,Stille,Marin,9999-01-01
12542,Senior Staff,Bouloucos,Kazuhide,9999-01-01
81861,Senior Engineer,Walstra,Tesuro,9999-01-01
478261,Engineer,DasSarma,Rajmohan,9999-01-01
427464,Staff,Bale,Nahid,9999-01-01
226910,Staff,Rosay,Kristen,9999-01-01
218978,Senior Staff,Danlos,Babette,9999-01-01
208494,Technique Leader,Pellegrinelli,Sumali,9999-01-01
109436,Engineer,Kamble,Sanjit,9999-01-01
462857,Staff,Hoogerwoord,Kwangsub,9999-01-01
250405,Staff,Fetvedt,Sakthirel,9999-01-01
262679,Engineer,Gyimothy,Sahrah,9999-01-01
106212,Senior Engineer,Pluym,Kristof,9999-01-01
440352,Senior Staff,Ghalwash,Tianruo,9999-01-01
483438,Senior Staff,Hofstetter,Otmar,9999-01-01
437082,Senior Engineer,Cyne,Hinrich,9999-01-01
474221,Senior Engineer,Heuser,Bojan,9999-01-01
463551,Senior Engineer,Ramaiah,Luerbio,9999-01-01
255220,Senior Staff,Renear,Kwangsub,9999-01-01
68170,Senior Engineer,Kavanagh,Etsuo,9999-01-01
59348,Engineer,Heemskerk,Jackson,9999-01-01
